"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","44053","46275","38410","17029","2415","148182"
"Peak Shortage (MW)","821","11","99","100","48","1079"
"Energy Met (MU)","910","1066","893","327","42","3238"
"Hydro Gen(MU)","114","20","64","28","12","239"
"Wind Gen(MU)","7","64","42","----------","----------","113"
"Solar Gen (MU)*","0.96","13.16","39.76","0.52","0.02","54"
"Energy Shortage (MU)","10.5","0.0","1.4","0.3","0.3","12.4"
"Maximum Demand Met during the day (MW) (from NLDC SCADA)","44584","50192","41612","16772","2339","150151"
