"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","313.4","-233.2","-1.3","-85.3","10.4","4.1"
"Actual(MU)","317.9","-239.1","-19.1","-73.7","12.8","-1.2"
"O/D/U/D(MU)","4.5","-5.9","-17.9","11.6","2.4","-5.3"
