"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","170.3","-159.1","42.4","-61.2","7.5","-0.1"
"Actual(MU)","163.8","-170.8","53.3","-55.9","8.8","-0.8"
"O/D/U/D(MU)","-6.5","-11.8","10.9","5.3","1.3","-0.8"
