"Share of RES in total generation (%)","15.96","9.28","18.34","0.39","0.12","11.79"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","41.07","15.29","32.62","6.36","16.23","23.78"
