"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","45251","53572","42950","19278","2418","163469"
"Peak Shortage (MW)","704","75","500","0","182","1461"
"Energy Met (MU)","1031","1283","977","389","43","3723"
"Hydro Gen (MU)","199","30","110","79","17","435"
"Wind Gen (MU)","7","28","49","----------","----------","84"
"Solar Gen (MU)*","20.92","18.73","59.95","0.65","0.00","100"
"Energy Shortage (MU)","9.0","7.6","2.2","0.0","1.6","20.4"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","47945","56399","44101","19464","2489","166659"
"","18:44","11:02","16:59","18:52","18:02","18:39"
