"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6438","0","143.2","64.3","0.8","164"
"","Haryana","7296","0","136.9","83.9","-0.6","162"
"","Rajasthan","8819","0","181.7","51.2","2.0","377"
"","Delhi","4605","0","94.7","74.8","0.6","382"
"","UP","12940","1830","284.6","105.7","3.2","514"
"","Uttarakhand","1765","40","37.7","25.8","1.8","207"
"","HP","1136","0","23.4","11.0","0.9","183"
"","J&K","2063","516","44.7","18.3","7.5","548"
"","Chandigarh","275","0","5.4","5.4","0.3","22"
"WR","Chhattisgarh","3355","0","72.8","20.0","-1.6","280"
"","Gujarat","14258","0","314.8","78.4","-2.8","592"
"","MP","6869","0","151.6","91.0","-1.4","422"
"","Maharashtra","18461","0","414.0","124.1","-6.3","1007"
"","Goa","450","0","10.0","8.0","1.4","125"
"","DD","277","0","5.9","5.7","0.1","25"
"","DNH","737","0","17.0","17.4","-0.4","44"
"","Essar steel","433","0","8.7","8.8","-0.1","164"
"SR","Andhra Pradesh","6236","0","133.3","7.0","0.5","783"
"","Telangana","5474","0","97.9","66.8","-5.8","341"
"","Karnataka","8622","0","183.2","53.3","0.4","933"
"","Kerala","3828","0","75.4","56.5","2.3","309"
"","Tamil Nadu","14742","0","332.0","156.9","-2.7","609"
"","Pondy","353","0","7.5","8.0","-0.4","17"
"ER","Bihar","3629","150","70.2","68.1","-1.9","275"
"","DVC","2916","0","62.0","-34.7","1.3","280"
"","Jharkhand","1011","0","21.2","14.5","1.4","225"
"","Odisha","3638","0","74.0","25.0","0.2","321"
"","West Bengal","7611","0","149.6","41.9","0.6","360"
"","Sikkim","89","0","1.2","1.0","0.2","32"
"NER","Arunachal Pradesh","106","6","2.1","1.9","0.2","24"
"","Assam","1310","121","21.1","17.0","0.5","148"
"","Manipur","123","2","2.0","1.9","0.2","26"
"","Meghalaya","271","0","4.2","2.1","-0.1","64"
"","Mizoram","76","4","1.3","1.1","0.3","28"
"","Nagaland","103","5","2.2","1.9","0.2","16"
"","Tripura","178","28","2.8","2.9","-0.6","23"
