"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","42558","40526","33598","17748","2156","136586"
"Peak Shortage (MW)","2357","0","0","150","177","2684"
"Energy Met (MU)","952","995","829","378","36","3190"
"Hydro Gen(MU)","188","23","36","22","10","278"
"Wind Gen(MU)","1","30","23","----------","----------","55"
