"Share of RES in total generation (%)","7.51","6.55","15.30","0.26","0.07","7.89"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","28.44","9.54","26.16","11.11","33.14","18.46"
