"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5372","0","100.6","40.7","0.6","285"
"","Haryana","6214","271","119.3","64.9","0.5","289"
"","Rajasthan","8704","0","174.9","66.6","4.0","593"
"","Delhi","3667","6","63.6","51.8","-3.4","134"
"","UP","10889","1585","238.6","97.2","1.0","254"
"","Uttarakhand","1884","75","33.4","20.4","3.0","287"
"","HP","1418","0","25.7","20.6","1.2","245"
"","J&K","1983","496","44.2","38.7","0.4","201"
"","Chandigarh","218","0","3.8","3.6","0.3","42"
"WR","Chhattisgarh","3342","96","72.7","31.4","-0.1","448"
"","Gujarat","12538","8","266.8","70.6","3.9","444"
"","MP","9995","0","202.7","123.4","-2.1","568"
"","Maharashtra","18345","36","376.0","83.1","-0.5","486"
"","Goa","422","0","7.7","7.9","-0.8","13"
"","DD","289","0","6.5","6.3","0.2","28"
"","DNH","681","0","15.7","15.9","-0.2","45"
"","Essar steel","392","0","7.7","7.0","0.7","202"
"SR","Andhra Pradesh","6009","0","120.1","8.0","-1.9","200"
"","Telangana","5813","0","120.9","86.4","1.5","258"
"","Karnataka","8528","800","183.3","44.2","2.3","417"
"","Kerala","3290","0","61.7","48.9","0.2","124"
"","Tamil Nadu","10600","0","213.4","91.1","3.4","367"
"","Pondy","215","0","4.6","4.8","-0.2","24"
"ER","Bihar","3546","0","65.5","62.9","0.2","318"
"","DVC","2340","0","59.3","-14.2","-1.5","205"
"","Jharkhand","960","0","23.2","10.8","0.0","36"
"","Odisha","3762","0","67.2","17.7","2.9","302"
"","West Bengal","5801","0","117.8","30.1","-0.4","211"
"","Sikkim","102","0","1.6","1.5","0.1","31"
"NER","Arunachal Pradesh","108","4","1.9","1.5","0.4","35"
"","Assam","1294","7","21.7","15.4","2.0","157"
"","Manipur","159","3","2.6","2.5","0.2","35"
"","Meghalaya","361","6","5.5","4.9","-0.9","44"
"","Mizoram","95","3","1.5","1.2","0.3","38"
"","Nagaland","105","6","2.0","1.6","0.3","24"
"","Tripura","209","2","3.1","-0.1","-0.4","62"
