"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","8813","0","192.4","127.5","-1.8","34","0.0"
"","Haryana","8528","0","176.4","153.2","-0.8","123","0.0"
"","Rajasthan","9098","0","196.9","74.1","-2.8","195","0.0"
"","Delhi","5353","0","110.9","95.2","-0.4","130","0.0"
"","UP","19179","0","388.0","175.2","-1.3","755","3.2"
"","Uttarakhand","1901","0","40.3","18.2","0.0","163","0.1"
"","HP","1218","0","25.7","-1.1","0.3","135","0.0"
"","J&K","2086","522","41.0","17.0","4.5","495","9.7"
"","Chandigarh","273","0","5.1","6.4","-1.3","-8","0.0"
"WR","Chhattisgarh","3917","0","94.0","33.7","2.0","292","0.1"
"","Gujarat","13636","0","307.4","48.7","4.4","523","0.0"
"","MP","7817","0","172.8","74.9","-5.1","264","0.0"
"","Maharashtra","19395","0","433.7","140.8","1.7","585","0.0"
"","Goa","541","0","11.8","11.1","0.1","32","0.0"
"","DD","339","0","7.6","7.0","0.6","55","0.0"
"","DNH","799","0","18.9","18.9","0.0","178","0.0"
"","Essar steel","317","0","6.2","6.6","-0.5","393","0.0"
"SR","Andhra Pradesh","7122","0","161.9","41.0","-1.4","470","0.2"
"","Telangana","10326","0","217.9","72.9","-0.7","695","0.3"
"","Karnataka","8234","0","160.1","28.8","-0.4","526","0.3"
"","Kerala","3388","0","67.4","47.4","1.5","182","0.1"
"","Tamil Nadu","13294","0","281.3","114.1","-1.7","406","0.4"
"","Pondy","372","0","7.4","7.7","-0.4","33","0.0"
"ER","Bihar","5638","0","110.7","104.2","1.6","308","0.0"
"","DVC","3001","0","63.2","-31.4","-0.4","115","0.0"
"","Jharkhand","1249","0","24.2","14.5","0.5","130","0.0"
"","Odisha","4653","0","96.4","27.8","4.3","510","0.0"
"","West Bengal","8432","0","166.7","86.3","6.3","506","0.0"
"","Sikkim","87","0","1.0","1.3","-0.3","15","0.0"
"NER","Arunachal Pradesh","157","3","2.2","2.3","-0.1","108","0.1"
"","Assam","1865","113","36.0","30.3","0.9","144","1.5"
"","Manipur","166","2","2.6","2.3","0.2","17","0.0"
"","Meghalaya","322","0","5.7","0.5","-0.1","77","0.0"
"","Mizoram","96","5","1.7","0.6","0.6","14","0.0"
"","Nagaland","126","2","2.4","2.2","-0.1","34","0.1"
"","Tripura","288","6","5.0","4.0","0.8","124","0.0"
