"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.0","1.7","11.0","25.6","38.2","51.3","10.5"
"SR GRID","0.0","1.7","11.0","25.6","38.2","51.3","10.5"
