"Share of RES in total generation (%)","6.40","5.47","16.77","0.49","0.09","7.42"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","33.97","11.96","50.94","20.72","34.12","27.73"
