"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","174.0","-197.8","74.2","-54.2","4.5","0.7"
"Actual(MU)","176.9","-221.9","75.8","-45.0","7.2","-7.0"
"O/D/U/D(MU)","2.9","-24.1","1.6","9.2","2.7","-7.7"
