"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.10","2.09","12.55","14.70","64.14","21.16"
"SR GRID","0.00","0.10","2.09","12.55","14.70","64.14","B. Frequency Profile (%)21.16"
