"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9121","0","206.1","126.1","-0.2","110"
"","Haryana","7754","0","164.0","115.6","-1.3","146"
"","Rajasthan","8310","0","171.4","35.9","-4.2","194"
"","Delhi","5194","0","107.3","80.5","-5.1","32"
"","UP","12034","1240","267.2","126.2","-0.7","277"
"","Uttarakhand","1674","75","36.6","19.0","0.5","108"
"","HP","1197","0","25.6","2.1","-0.3","74"
"","J&K","1484","100","28.9","17.0","0.0","174"
"","Chandigarh","307","0","5.9","5.7","0.1","44"
"WR","Chhattisgarh","2959","66","69.8","15.7","0.5","292"
"","Gujarat","12576","49","282.9","41.0","-2.3","321"
"","MP","6870","38","140.7","71.6","2.7","267"
"","Maharashtra","18700","226","411.3","110.4","-0.1","441"
"","Goa","392","2","8.9","7.1","1.4","104"
"","DD","280","1","6.4","6.4","0.0","27"
"","DNH","639","3","13.3","13.9","-0.6","4"
"","Essar steel","406","2","8.8","9.6","-0.8","11"
"SR","Andhra Pradesh","5696","1000","132.0","18.3","3.3","332"
"","Telangana","5228","800","120.2","70.0","2.5","439"
"","Karnataka","7891","1150","168.7","24.5","2.0","396"
"","Kerala","3116","650","58.4","32.8","2.0","218"
"","Tamil Nadu","13771","0","292.8","70.6","-0.6","493"
"","Pondy","317","0","7.0","6.6","0.4","53"
"ER","Bihar","2202","100","42.4","40.4","-0.9","220"
"","DVC","2485","350","56.1","-11.6","6.7","525"
"","Jharkhand","897","0","19.8","8.9","-1.3","120"
"","Odisha","3581","0","73.6","19.1","6.5","650"
"","West Bengal","7426","5","139.9","36.4","-1.1","285"
"","Sikkim","85","0","1.3","1.0","0.2","30"
"NER","Arunachal Pradesh","100","5","1.5","2.0","-0.4","17"
"","Assam","1050","310","21.2","11.7","3.4","176"
"","Manipur","102","19","1.5","2.2","-0.6","21"
"","Meghalaya","267","15","4.4","0.8","-0.5","39"
"","Mizoram","73","5","1.1","1.0","-0.2","25"
"","Nagaland","108","6","1.4","1.8","-0.6","39"
"","Tripura","215","45","2.9","0.0","0.6","100"
