"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","52800","39029","33752","18153","2346","146080"
"Peak Shortage (MW)","664","16","0","0","118","798"
"Energy Met (MU)","1211","955","810","375","43","3394"
"Hydro Gen(MU)","345","25","26","105","24","524"
"Wind Gen(MU)","36","75","135","----------","----------","246"
"Solar Gen (MU)*","3.26","11.76","24.80","0.78","0.02","41"
"Energy Shortage (MU)","9.1","0.0","0.0","0.0","1.9","11.0"
"Maximum Demand Met during the day (MW) (from NLDC SCADA)","53186","41012","38099","19224","2534","150752"
