"Share of RES in total generation (%)","4.64","3.36","16.71","0.14","0.00","6.32"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","27.70","6.31","32.89","16.99","0.01","19.06"
