"Share of RES in total generation (%)","10.22","6.92","14.18","0.27","0.07","8.31"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","34.56","10.82","24.67","10.78","25.55","19.72"
