"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4881","0","93.7","56.9","-1.0","129"
"","Haryana","5609","0","106.8","71.1","-1.0","224"
"","Rajasthan","9479","0","197.4","48.0","-0.3","286"
"","Delhi","3373","0","63.0","51.9","0.7","290"
"","UP","11285","1120","238.6","108.4","1.7","449"
"","Uttarakhand","1740","0","33.7","25.2","0.9","140"
"","HP","1371","0","24.8","20.2","0.2","100"
"","J&K","1892","473","40.3","33.3","-0.4","228"
"","Chandigarh","184","0","3.4","3.4","0.0","24"
"WR","Chhattisgarh","3440","0","86.9","32.9","2.7","261"
"","Gujarat","13528","33","304.0","77.5","2.7","418"
"","MP","8349","0","182.8","116.2","-1.2","247"
"","Maharashtra","19646","4","421.4","120.0","2.6","325"
"","Goa","470","0","9.8","8.2","1.0","10"
"","DD","308","0","6.9","6.3","0.6","42"
"","DNH","698","0","16.3","16.3","0.0","37"
"","Essar steel","500","0","9.6","9.5","0.1","191"
"SR","Andhra Pradesh","6976","0","155.1","21.1","0.9","612"
"","Telangana","6341","0","145.6","85.8","1.5","324"
"","Karnataka","9343","800","208.4","64.8","0.8","610"
"","Kerala","3517","0","73.3","51.8","1.3","161"
"","Tamil Nadu","14173","0","312.8","148.1","3.2","425"
"","Pondy","332","0","7.0","7.2","-0.2","25"
"ER","Bihar","3234","200","61.9","57.1","2.5","0"
"","DVC","2426","0","54.6","-26.7","-0.9","0"
"","Jharkhand","976","0","22.1","10.6","1.5","0"
"","Odisha","3942","0","81.8","27.2","0.2","0"
"","West Bengal","7011","0","146.5","41.5","2.5","0"
"","Sikkim","97","0","1.2","1.4","-0.2","0"
"NER","Arunachal Pradesh","107","1","2.0","1.7","0.3","47"
"","Assam","1313","55","23.1","14.8","3.7","201"
"","Manipur","146","1","2.3","2.0","0.3","24"
"","Meghalaya","300","0","5.0","4.2","-0.3","106"
"","Mizoram","81","0","1.4","1.0","0.3","31"
"","Nagaland","96","1","1.8","1.6","0.2","29"
"","Tripura","241","1","3.6","1.0","0.8","66"
