"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7340","0","153.8","104.9","1.2","203"
"","Haryana","6073","0","135.0","79.6","-0.7","212"
"","Rajasthan","7740","0","172.5","57.7","-6.9","0"
"","Delhi","5001","0","105.8","78.3","-3.0","134"
"","UP","11947","1360","264.6","122.8","-5.3","297"
"","Uttarakhand","1603","140","35.1","18.3","2.0","199"
"","HP","1149","0","24.5","3.7","0.0","116"
"","J&K","1467","100","29.5","20.2","-4.1","12"
"","Chandigarh","315","0","6.0","5.7","0.3","46"
"WR","Chhattisgarh","2848","19","61.8","15.3","-4.3","232"
"","Gujarat","11844","40","261.5","59.4","1.8","368"
"","MP","6765","5","141.1","75.4","-2.5","357"
"","Maharashtra","17089","70","374.9","107.6","10.6","477"
"","Goa","306","0","6.3","9.7","-3.8","38"
"","DD","217","0","4.7","4.7","0.1","47"
"","DNH","597","0","13.9","10.8","3.1","42"
"SR","Andhra Pradesh","10440","1600","242.0","84.3","4.0","284"
"","Karnataka","6828","400","146.4","26.6","0.0","466"
"","Kerala","2788","500","54.1","40.6","2.1","262"
"","Tamil Nadu","11022","540","250.8","56.4","1.3","698"
"","Pondy","306","20","6.8","7.4","-0.5","14"
"ER","Bihar","1785","220","37.9","40.3","-2.4","120"
"","DVC","2604","0","58.9","-26.7","0.8","301"
"","Jharkhand","998","0","21.1","12.0","-0.6","135"
"","Odisha","3106","0","64.7","14.4","2.3","250"
"","West Bengal","6669","0","124.6","36.9","3.4","350"
"","Sikkim","104","0","1.3","1.3","0.0","25"
"NER","Arunachal Pradesh","96","4","1.3","1.4","0.0","29"
"","Assam","1023","187","19.9","13.5","1.6","233"
"","Manipur","109","3","1.6","1.8","-0.2","26"
"","Meghalaya","255","8","3.0","1.7","-0.2","86"
"","Mizoram","50","2","1.0","1.0","0.0","9"
"","Nagaland","100","2","1.7","1.2","0.0","30"
"","Tripura","206","2","2.6","1.4","-0.5","49"
