"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","215.8","-190.7","59.9","-87.8","-0.6","-3.5"
"Actual(MU)","221.3","-183.3","59.1","-92.0","-5.0","0.1"
"O/D/U/D(MU)","5.5","7.4","-0.8","-4.1","-4.4","3.6"
