"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.00","2.40","2.40","76.03","21.57"
"SR GRID","0.00","0.00","0.00","2.40","2.40","76.03","B. Frequency Profile (%)21.57"
