"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","200.3","-193.1","63.3","-63.5","-7.1","0.0"
"Actual(MU)","191.5","-189.0","81.7","-73.3","-5.8","5.1"
"O/D/U/D(MU)","-8.9","4.1","18.4","-9.8","1.2","5.1"
