"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8427","0","183.9","121.6","-0.1","123"
"","Haryana","7426","0","161.4","115.1","1.2","463"
"","Rajasthan","6725","0","150.8","62.0","-2.2","160"
"","Delhi","4760","0","99.0","75.3","-2.0","102"
"","UP","10325","2190","230.7","113.1","0.4","432"
"","Uttarakhand","1508","265","32.0","19.0","0.7","143"
"","HP","1146","0","24.4","1.1","0.3","164"
"","J&K","1673","100","30.2","20.8","-4.3","65"
"","Chandigarh","307","0","5.9","5.7","0.2","36"
"WR","Chhattisgarh","2703","10","64.4","28.3","1.0","228"
"","Gujarat","9069","53","202.2","26.4","1.8","256"
"","MP","5771","12","114.2","45.9","-1.7","153"
"","Maharashtra","13921","84","311.4","92.2","0.8","449"
"","Goa","362","1","7.6","6.6","0.6","61"
"","DD","257","0","6.1","5.7","0.5","61"
"","DNH","599","1","14.4","13.6","0.8","60"
"","Essar steel","509","24","10.8","11.0","-0.2","0"
"SR","Andhra Pradesh","9485","0","214.5","86.4","2.6","512"
"","Karnataka","6878","700","140.5","16.3","0.0","1204"
"","Kerala","2799","75","50.9","29.7","1.4","163"
"","Tamil Nadu","11231","599","245.0","77.4","-0.9","442"
"","Pondy","306","0","6.2","7.1","-0.9","8"
"ER","Bihar","2055","300","41.1","42.3","-1.2","200"
"","DVC","2612","0","58.8","-23.1","-0.8","200"
"","Jharkhand","895","0","18.9","14.2","-2.4","0"
"","Odisha","3473","250","68.6","16.3","3.5","780"
"","West Bengal","6702","12","134.7","40.9","2.2","240"
"","Sikkim","90","0","0.9","1.0","-0.1","17"
"NER","Arunachal Pradesh","96","4","1.1","1.4","-0.3","25"
"","Assam","1079","214","22.9","13.9","3.7","232"
"","Manipur","105","5","1.4","2.3","-0.9","4"
"","Meghalaya","262","13","4.6","0.2","-0.1","31"
"","Mizoram","49","6","0.9","0.9","0.0","7"
"","Nagaland","96","4","1.4","1.2","-0.2","23"
"","Tripura","203","13","3.1","1.6","-0.2","48"
