"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.63","7.01","7.64","57.38","34.98"
"SR GRID","0.00","0.00","0.63","7.01","7.64","57.38","B. Frequency Profile (%)34.98"
