"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","51729","45646","43930","20163","2766","164234"
"Peak Shortage (MW)","1420","0","30","0","130","1580"
"Energy Met (MU)","1111","1038","1001","427","53","3632"
"Hydro Gen (MU)","358","43","139","126","25","691"
"Wind Gen (MU)","30","119","154","----------","----------","303"
"Solar Gen (MU)*","16.16","17.4","56.87","0.48","0.03","91"
"Energy Shortage (MU)","9.8","0.0","0.1","0.0","1.2","11.2"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","53116","46573","43664","20659","2791","166210"
"","19:23","19:35","19:08","20:13","18:55","19:30"
