"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","41960","47368","39514","19254","2195","150292"
"Peak Shortage (MW)","462","36","0","0","136","634"
"Energy Met (MU)","862","1111","971","388","37","3369"
"Hydro Gen(MU)","168","44","67","49","9","337"
"Wind Gen(MU)","13","34","17","----------","----------","64"
"Solar Gen (MU)*","1.09","13.02","22.70","1.23","0.02","38"
