"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5025","0","103.7","62.2","0.5","165"
"","Haryana","5823","0","110.7","97.0","0.0","0"
"","Rajasthan","7679","0","167.2","70.7","0.9","333"
"","Delhi","3519","0","76.0","63.7","-2.4","70"
"","UP","15707","0","298.3","109.8","0.1","71"
"","Uttarakhand","1743","0","33.3","17.3","-0.4","142"
"","HP","1246","0","28.8","10.3","2.6","289"
"","J&K","1881","470","40.1","22.5","0.2","255"
"","Chandigarh","189","0","3.6","4.0","-0.3","5"
"WR","Chhattisgarh","3929","0","90.0","38.4","-1.6","68"
"","Gujarat","14221","0","315.3","71.2","-0.9","226"
"","MP","8122","0","179.4","102.9","-0.3","344"
"","Maharashtra","21757","0","481.9","148.2","1.4","503"
"","Goa","478","0","10.2","9.3","0.2","59"
"","DD","313","0","7.0","6.6","0.5","65"
"","DNH","711","0","16.3","15.6","0.6","74"
"","Essar steel","826","0","10.7","9.4","1.2","251"
"SR","Andhra Pradesh","7446","0","164.9","30.3","3.2","552"
"","Telangana","8548","0","176.5","87.0","-0.7","412"
"","Karnataka","9509","0","214.0","76.5","2.8","471"
"","Kerala","3677","0","75.8","52.7","2.0","256"
"","Tamil Nadu","15109","0","331.8","170.2","2.1","757"
"","Pondy","380","0","7.6","7.8","-0.3","43"
"ER","Bihar","3695","0","61.7","59.5","-2.8","250"
"","DVC","3056","0","63.1","-33.4","-1.6","240"
"","Jharkhand","1049","0","23.1","17.1","2.7","145"
"","Odisha","4065","0","83.7","23.2","-1.2","280"
"","West Bengal","8626","0","155.3","53.1","3.6","300"
"","Sikkim","74","0","1.1","1.6","-0.5","24"
"NER","Arunachal Pradesh","95","1","2.1","1.9","0.1","8"
"","Assam","1404","14","21.1","15.3","2.6","194"
"","Manipur","117","1","2.5","1.9","0.6","20"
"","Meghalaya","282","0","4.6","2.2","-0.3","19"
"","Mizoram","74","4","1.4","1.1","0.3","26"
"","Nagaland","93","2","1.7","1.4","0.1","12"
"","Tripura","244","1","4.0","1.2","0.9","23"
