"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","290.5","-269.9","22.8","-34.8","-8.8","-0.1"
"Actual(MU)","288.6","-289.6","22.0","-9.7","-5.8","5.5"
"O/D/U/D(MU)","-1.9","-19.7","-0.9","25.1","2.9","5.6"
