"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","38471","36296","33932","16392","1997","127088"
"Peak Shortage (MW)","3270","307","475","765","340","5157"
"Energy Met (MU)","857","790","798","349","39","2832"
"Hydro Gen(MU)","251","116","158","84","18","627"
"Wind Gen(MU)","5","27","79","----------","----------","111"
