"Share of RES in total generation (%)","10.54","6.12","19.06","0.26","0.07","9.24"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","29.41","11.26","35.50","7.44","19.12","20.48"
