"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9334","0","196.8","96.5","1.1","114"
"","Haryana","7616","286","160.2","78.9","0.1","174"
"","Rajasthan","8074","944","187.0","56.7","5.7","487"
"","Delhi","4760","0","97.8","75.0","-1.0","214"
"","UP","9402","5095","236.1","101.6","6.6","749"
"","Uttarakhand","1812","75","34.3","14.0","1.6","274"
"","HP","1231","0","24.9","5.5","1.1","193"
"","J&K","1539","0","28.1","15.4","1.9","285"
"","Chandigarh","253","0","5.2","4.2","0.9","82"
"WR","Chhattisgarh","2885","42","66.2","23.6","1.4","175"
"","Gujarat","12549","53","276.6","76.2","-0.3","550"
"","MP","7301","0","157.7","72.1","1.0","657"
"","Maharashtra","18100","51","396.0","133.8","1.0","362"
"","Goa","404","0","8.3","7.0","1.0","77"
"","DD","265","0","5.8","5.7","0.0","39"
"","DNH","659","0","14.9","15.1","-0.1","22"
"","Essar steel","307","0","6.5","5.7","0.8","107"
"SR","Andhra Pradesh","5531","450","127.1","22.4","2.1","410"
"","Telangana","6151","0","140.8","64.2","2.6","385"
"","Karnataka","7388","500","156.5","21.6","2.4","515"
"","Kerala","3376","100","61.4","35.4","2.1","191"
"","Tamil Nadu","12596","940","269.4","81.6","1.0","549"
"","Pondy","311","0","5.8","6.1","-0.3","29"
"ER","Bihar","2177","350","49.0","46.8","-0.3","230"
"","DVC","2248","0","52.2","-10.8","2.2","360"
"","Jharkhand","838","0","18.9","10.4","-1.1","50"
"","Odisha","3596","0","74.2","14.1","0.7","290"
"","West Bengal","6963","20","119.2","27.6","-1.0","270"
"","Sikkim","86","0","1.2","1.1","0.1","20"
"NER","Arunachal Pradesh","87","8","1.7","2.5","-0.9","7"
"","Assam","955","331","18.2","12.4","-1.2","138"
"","Manipur","114","6","2.3","2.4","-0.2","22"
"","Meghalaya","179","1","3.1","0.1","-0.7","94"
"","Mizoram","69","5","1.1","1.2","-0.1","15"
"","Nagaland","98","4","1.8","1.7","-0.5","18"
"","Tripura","172","45","3.2","1.1","-0.7","61"
