"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4792","205","103.3","48.0","2.0","252"
"","Haryana","5064","0","95.8","41.4","-0.6","242"
"","Rajasthan","6326","0","138.2","50.4","0.9","155"
"","Delhi","3601","0","77.1","54.7","-3.7","32"
"","UP","9799","1660","219.3","78.9","-2.4","176"
"","Uttarakhand","1604","0","31.8","18.3","1.8","160"
"","HP","1222","0","24.6","13.8","-0.7","94"
"","J&K","1569","100","28.9","19.8","-1.7","139"
"","Chandigarh","212","0","4.3","4.3","0.0","25"
"WR","Chhattisgarh","3051","76","67.6","15.3","2.8","344"
"","Gujarat","11113","110","247.3","42.0","0.3","425"
"","MP","6909","46","136.9","64.4","-2.3","291"
"","Maharashtra","16910","373","371.0","120.8","9.1","518"
"","Goa","372","42","8.0","7.5","0.1","64"
"","DD","272","2","6.3","5.4","1.0","38"
"","DNH","594","4","14.3","13.7","0.6","26"
"SR","Andhra Pradesh","10534","1500","235.0","73.4","0.8","471"
"","Karnataka","7725","600","169.4","26.2","1.1","274"
"","Kerala","2998","500","60.5","35.2","2.6","267"
"","Tamil Nadu","10840","1264","233.4","75.6","2.2","516"
"","Pondy","308","0","6.6","7.7","-1.1","1"
"ER","Bihar","1543","550","32.5","32.9","-0.4","60"
"","DVC","2428","0","58.7","-22.6","0.0","0"
"","Jharkhand","1022","0","19.7","9.2","-0.4","80"
"","Odisha","3528","0","67.9","10.1","3.5","310"
"","West Bengal","5659","0","117.9","30.4","4.6","290"
"","Sikkim","61","0","1.1","1.3","-0.2","0"
"NER","Arunachal Pradesh","83","4","0.7","1.2","-0.4","29"
"","Assam","958","175","17.1","10.6","1.5","114"
"","Manipur","78","3","1.1","1.1","0.0","33"
"","Meghalaya","256","4","4.0","2.2","0.6","87"
"","Mizoram","57","1","1.1","0.9","0.2","10"
"","Nagaland","77","1","1.2","1.3","-0.1","28"
"","Tripura","188","6","3.1","1.0","0.0","19"
