"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","45592","46860","42001","18285","2733","155471"
"Peak Shortage (MW)","585","0","0","0","165","750"
"Energy Met (MU)","1280","1186","957","465","56","3944"
"Hydro Gen (MU)","336","11","34","85","18","484"
"Wind Gen (MU)","19","65","166","----------","----------","250"
"Solar Gen (MU)*","28.10","20.8","77.66","2.25","0.04","129"
"Energy Shortage (MU)","9.7","0.0","0.0","0.0","0.6","10.3"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","61014","54004","42376","22407","2731","177626"
"","00:04","14:05","21:05","00:00","19:31","00:02"
