"Share of RES in total generation (%)","7.28","3.18","19.31","0.19","0.12","7.59"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","23.95","7.75","31.80","4.95","18.67","17.02"
