"Share of RES in total generation (%)","9.74","6.05","16.99","0.39","0.07","8.76"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","40.34","10.10","29.53","11.09","12.88","21.57"
