"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","45890","46715","41005","18304","2396","154310"
"Peak Shortage (MW)","727","0","0","0","51","778"
"Energy Met (MU)","955","1083","901","351","43","3332"
"Hydro Gen (MU)","117","28","71","30","8","254"
"Wind Gen (MU)","9","38","46","----------","----------","93"
"Solar Gen (MU)*","23.32","21.79","69.14","0.83","0.05","115"
"Energy Shortage (MU)","14.7","0.0","0.0","0.0","0.2","14.9"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","46417","54827","42990","18594","2398","160028"
"","09:44","11:42","08:21","18:50","19:22","09:37"
