"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","169.2","-168.3","62.6","-55.0","-6.5","2.0"
"Actual(MU)","175.0","-172.1","58.6","-56.6","-4.1","0.8"
"O/D/U/D(MU)","5.8","-3.9","-4.0","-1.6","2.4","-1.2"
