"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","38149","40981","33153","15847","1585","129715"
"Peak Shortage (MW)","2495","142","2700","251","477","6065"
"Energy Met (MU)","848","1001","794","351","31","3024"
"Hydro Gen(MU)","176","65","89","40","6","376"
"Wind Gen(MU)","3","18","11","----------","----------","31"
