"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","241.5","-277.9","120.3","-83.7","-0.1","0.2"
"Actual(MU)","233.0","-279.9","124.4","-76.2","2.6","4.0"
"O/D/U/D(MU)","-8.5","-2.0","4.2","7.4","2.6","3.7"
