"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.41","7.09","7.50","74.43","18.07"
"SR GRID","0.00","0.00","0.41","7.09","7.50","74.43","18.07"
