"Share of RES in total generation (%)","6.10","8.00","19.82","0.40","0.05","9.14"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","36.82","13.36","31.05","12.80","28.10","23.02"
