"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4900","0","91.1","33.8","-0.4","186"
"","Haryana","5763","0","105.4","71.7","-0.1","261"
"","Rajasthan","9206","0","199.7","70.1","1.8","356"
"","Delhi","3482","0","56.3","44.0","0.4","246"
"","UP","13251","0","282.3","97.0","0.1","326"
"","Uttarakhand","1684","0","29.7","14.4","-0.8","164"
"","HP","1250","5","22.3","19.6","-1.2","44"
"","J&K","2242","560","46.7","38.4","3.9","361"
"","Chandigarh","188","0","3.1","3.3","-0.2","30"
"WR","Chhattisgarh","2992","0","69.2","8.3","-2.4","183"
"","Gujarat","12228","0","261.4","74.8","-2.6","488"
"","MP","9907","0","214.3","116.3","-3.0","228"
"","Maharashtra","18950","0","381.7","118.0","-0.1","468"
"","Goa","377","0","7.6","7.8","-0.8","36"
"","DD","237","0","5.0","5.2","-0.2","22"
"","DNH","653","0","14.2","14.7","-0.5","53"
"","Essar steel","578","0","11.9","11.2","0.8","183"
"SR","Andhra Pradesh","6700","0","141.8","10.1","0.6","325"
"","Telangana","7591","0","144.3","64.5","0.3","361"
"","Karnataka","9011","0","183.0","60.0","4.5","513"
"","Kerala","3010","0","56.2","49.4","2.1","200"
"","Tamil Nadu","12352","0","257.1","134.4","0.2","380"
"","Pondy","259","0","6.0","6.2","-0.2","18"
"ER","Bihar","3611","250","62.7","59.5","-1.0","225"
"","DVC","2439","0","56.1","-23.6","-3.0","188"
"","Jharkhand","1110","0","23.0","15.5","1.8","227"
"","Odisha","3913","0","75.0","25.2","3.2","346"
"","West Bengal","5826","0","95.0","18.7","3.0","176"
"","Sikkim","84","0","1.4","1.3","0.1","18"
"NER","Arunachal Pradesh","94","1","2.0","1.8","0.1","15"
"","Assam","1340","10","20.5","15.6","0.9","95"
"","Manipur","134","1","2.3","2.4","-0.1","31"
"","Meghalaya","253","0","4.5","3.7","-0.1","43"
"","Mizoram","82","1","1.3","1.4","-0.1","31"
"","Nagaland","113","2","1.8","1.8","0.0","25"
"","Tripura","209","1","3.5","1.2","0.4","26"
