"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.13","2.12","11.57","13.82","51.47","34.71"
"SR GRID","0.00","0.13","2.12","11.57","13.82","51.47","B. Frequency Profile (%)34.71"
