"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","37042","45631","37719","15738","2318","138449"
"Peak Shortage (MW)","831","59","250","430","45","1615"
"Energy Met (MU)","756","1021","854","306","37","2974"
"Hydro Gen(MU)","111","51","35","26","11","234"
"Wind Gen(MU)","5","6","11","----------","----------","22"
"Solar Gen (MU)*","2.94","0.00","11.70","0.02","0.03","15"
