"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.01","2.29","2.30","45.54","52.15"
"SR GRID","0.00","0.00","0.01","2.29","2.30","45.54","B. Frequency Profile (%)52.15"
