"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9662","0","218.6","99.7","-0.1","127"
"","Haryana","8699","0","186.7","133.0","0.8","212"
"","Rajasthan","10533","196","233.0","88.8","1.4","306"
"","Delhi","4987","0","107.9","86.8","-1.7","125"
"","UP","12455","4455","277.7","117.9","8.5","814"
"","Uttarakhand","1798","225","37.9","16.1","2.8","358"
"","HP","1251","0","25.6","5.1","2.6","307"
"","J&K","1994","499","37.6","19.6","0.8","318"
"","Chandigarh","287","0","5.7","5.2","0.3","94"
"WR","Chhattisgarh","3586","2","82.2","30.7","1.5","431"
"","Gujarat","14826","0","336.3","68.6","-0.3","464"
"","MP","8490","0","189.3","97.5","-3.1","178"
"","Maharashtra","17387","28","384.8","108.3","-6.6","433"
"","Goa","431","0","8.9","7.9","0.8","49"
"","DD","273","0","6.1","6.4","-0.3","30"
"","DNH","723","0","16.5","16.5","0.0","22"
"","Essar steel","210","0","4.3","3.6","0.6","111"
"SR","Andhra Pradesh","5336","0","121.3","19.6","0.0","320"
"","Telangana","6175","0","137.2","98.1","-2.0","326"
"","Karnataka","6184","2000","130.6","17.8","4.8","547"
"","Kerala","3387","0","61.8","30.8","1.6","248"
"","Tamil Nadu","13067","0","281.9","93.2","-0.3","572"
"","Pondy","322","0","6.7","6.9","-0.2","21"
"ER","Bihar","3154","200","65.2","63.3","0.1","180"
"","DVC","2539","0","61.5","-17.4","-1.3","210"
"","Jharkhand","1079","0","22.6","16.0","-1.1","145"
"","Odisha","3396","250","67.5","14.0","0.5","250"
"","West Bengal","7601","0","157.5","65.9","-1.8","240"
"","Sikkim","83","0","1.1","0.8","0.3","21"
"NER","Arunachal Pradesh","103","1","1.7","2.0","-0.3","32"
"","Assam","1301","180","27.3","17.8","3.0","211"
"","Manipur","142","0","2.2","2.1","0.1","44"
"","Meghalaya","253","2","5.5","-1.2","0.7","69"
"","Mizoram","74","2","1.1","1.2","-0.2","15"
"","Nagaland","105","1","1.5","1.7","-0.2","29"
"","Tripura","260","0","3.4","1.6","-0.3","C.Power Supply Position in States128"
