"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","118.4","-229.8","177.2","-70.0","4.1","-0.1"
"Actual(MU)","105.6","-236.8","190.5","-68.6","5.8","-3.7"
"O/D/U/D(MU)","-12.8","-7.1","13.2","1.4","1.7","-3.6"
