"Share of RES in total generation (%)","12.01","5.46","16.69","1.15","0.05","9.06"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","38.77","11.23","34.36","9.16","12.07","22.55"
