"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","30563","36306","36450","16352","2266","121937"
"Peak Shortage (MW)","488","0","0","0","18","506"
"Energy Met (MU)","695","944","983","314","39","2975"
"Hydro Gen (MU)","144","35","71","33","4","288"
"Wind Gen (MU)","14","32","25","-","-","71"
"Solar Gen (MU)*","29.53","24.60","96.00","4.68","0.02","155"
"Energy Shortage (MU)","10.1","0.0","0.0","0.0","0.7","11"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","33238","44566","46618","16430","2255","135937"
"","06:39","07:15","09:53","19:37","18:52","09:41"
