"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","144.5","-150.7","68.7","-70.0","7.8","0.3"
"Actual(MU)","145.5","-162.9","73.2","-60.3","7.8","3.2"
"O/D/U/D(MU)","0.9","-12.2","4.5","9.7","0.0","2.9"
