"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5801","0","119.6","48.4","0.1","271"
"","Haryana","5958","87","105.1","67.5","0.8","311"
"","Rajasthan","9411","0","192.0","64.6","0.7","135"
"","Delhi","3022","0","54.2","38.6","0.5","179"
"","UP","11933","275","244.9","84.8","-1.1","300"
"","Uttarakhand","1723","0","31.0","15.2","3.1","373"
"","HP","1330","0","24.2","18.6","0.6","171"
"","J&K","1788","447","36.3","35.5","-3.0","35"
"","Chandigarh","176","0","3.2","3.3","-0.1","19"
"WR","Chhattisgarh","3024","0","64.2","7.5","-1.7","241"
"","Gujarat","12816","0","272.9","100.9","-2.0","297"
"","MP","10586","0","213.8","118.5","-2.7","230"
"","Maharashtra","19728","0","416.7","120.2","-0.1","528"
"","Goa","411","0","8.9","7.7","0.6","75"
"","DD","268","0","5.9","5.9","0.1","6"
"","DNH","665","0","14.9","15.1","-0.2","59"
"","Essar steel","480","0","9.4","9.2","0.2","168"
"SR","Andhra Pradesh","6246","0","138.2","12.2","1.2","420"
"","Telangana","6822","0","139.8","72.8","2.6","446"
"","Karnataka","8667","0","179.1","53.8","3.6","635"
"","Kerala","3200","0","61.5","52.2","2.6","300"
"","Tamil Nadu","11626","0","247.7","126.0","-0.6","812"
"","Pondy","297","0","6.0","6.4","-0.5","44"
"ER","Bihar","3401","0","60.2","59.7","-3.0","250"
"","DVC","2562","0","59.4","-30.3","1.2","160"
"","Jharkhand","1077","0","21.4","15.7","2.6","170"
"","Odisha","3833","0","67.3","20.5","2.4","250"
"","West Bengal","6562","0","102.2","21.8","2.4","280"
"","Sikkim","91","0","1.7","1.6","0.1","20"
"NER","Arunachal Pradesh","96","7","2.0","1.7","0.3","12"
"","Assam","1335","52","22.2","16.7","1.9","101"
"","Manipur","130","4","2.1","2.5","-0.4","11"
"","Meghalaya","272","0","4.6","4.1","-0.3","45"
"","Mizoram","82","5","1.2","1.4","-0.2","15"
"","Nagaland","103","4","1.7","1.8","-0.1","16"
"","Tripura","204","5","3.5","2.0","-0.2","31"
