"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","39715","44868","34775","16299","2208","137865"
"Peak Shortage (MW)","885","12","0","0","92","989"
"Energy Met (MU)","810","1007","772","312","37","2939"
"Hydro Gen(MU)","101","60","33","23","11","226"
"Wind Gen(MU)","5","56","26","----------","----------","87"
"Solar Gen (MU)*","0.65","7.55","8.60","0.04","0.02","17"
