"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","45377","47185","41557","18427","2408","154954"
"Peak Shortage (MW)","1084","0","0","0","56","1140"
"Energy Met (MU)","949","1086","908","368","42","3354"
"Hydro Gen (MU)","119","25","66","20","7","238"
"Wind Gen (MU)","11","23","46","----------","----------","80"
"Solar Gen (MU)*","18.64","23.4","76.07","1.11","0.04","119"
"Energy Shortage (MU)","13.3","0.2","0.0","0.0","0.9","14.3"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","46746","53779","42273","18943","2427","158041"
"","18:31","10:41","07:39","19:11","18:22","18:52"
