"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","220.7","-210.1","23.6","-28.5","-5.9","-0.2"
"Actual(MU)","208.2","-201.2","16.4","-13.9","-12.9","-3.5"
"O/D/U/D(MU)","-12.5","8.8","-7.2","14.5","-7.0","-3.4"
