"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","198.4","-178.7","55.9","-69.4","-6.1","0.1"
"Actual(MU)","193.5","-182.0","63.9","-72.9","-5.9","-3.4"
"O/D/U/D(MU)","-4.9","-3.3","8.0","-3.5","0.2","-3.5"
