"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","47069","53645","43165","22142","2602","168623"
"Peak Shortage (MW)","1612","253","0","861","105","2831"
"Energy Met (MU)","1074","1273","966","465","44","3823"
"Hydro Gen (MU)","199","71","114","90","18","493"
"Wind Gen (MU)","20","15","26","----------","----------","61"
"Solar Gen (MU)*","21.56","20.60","61.06","0.82","0.04","104"
"Energy Shortage (MU)","14.7","8.3","1.0","2.6","1.0","27.6"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","49282","55523","43160","22112","2565","170054"
"","19:30","11:26","18:54","19:00","18:20","18:56"
