"","NR","WR","SR","ER","NER","All India"
"Coal","482","1212","499","452","12","2656"
"Lignite","22","15","47","0","0","84"
"Hydro","129","47","84","36","6","301"
"Nuclear","25","25","40","0","0","89"
"Gas, Naptha & Diesel","32","43","17","0","22","114"
"RES (Wind, Solar, Biomass & Others)","75","63","195","2","0","334"
"Total","764","1403","882","489","40","3578"
