"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.05","5.93","5.97","70.02","24.00"
"SR GRID","0.00","0.00","0.05","5.93","5.97","70.02","24.00"
