"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4986","0","100.2","41.5","1.9","321"
"","Haryana","5778","0","119.7","58.2","0.1","279"
"","Rajasthan","9672","0","208.7","68.0","0.5","985"
"","Delhi","3022","0","55.9","39.4","-1.8","243"
"","UP","10404","1145","220.6","82.3","-0.3","380"
"","Uttarakhand","1458","0","26.4","21.0","-2.0","157"
"","HP","1242","40","23.7","19.2","-0.5","173"
"","J&K","1900","475","41.1","32.2","3.3","251"
"","Chandigarh","182","0","3.3","3.3","0.0","6"
"WR","Chhattisgarh","2842","185","62.7","16.0","2.3","264"
"","Gujarat","12049","0","268.5","35.7","0.2","489"
"","MP","9758","0","204.1","126.7","-1.4","340"
"","Maharashtra","18650","58","390.0","106.4","-3.5","380"
"","Goa","393","0","7.5","7.3","-0.5","5"
"","DD","261","0","5.9","6.1","-0.2","11"
"","DNH","669","0","15.4","15.7","0.6","8"
"","Essar steel","369","0","6.9","6.4","0.6","121"
"SR","Andhra Pradesh","5976","0","135.0","29.4","2.3","336"
"","Telangana","5943","0","121.1","66.0","3.0","334"
"","Karnataka","7913","300","171.5","25.9","3.4","501"
"","Kerala","3196","125","61.7","32.1","3.0","264"
"","Tamil Nadu","11413","844","251.0","69.4","4.2","387"
"","Pondy","302","1","5.8","5.8","0.0","31"
"ER","Bihar","2479","150","47.2","46.8","-2.3","260"
"","DVC","2253","100","48.5","-18.2","-0.6","380"
"","Jharkhand","945","0","20.7","12.7","-0.2","40"
"","Odisha","3658","0","59.9","18.3","4.6","380"
"","West Bengal","6219","0","111.0","21.7","4.4","120"
"","Sikkim","95","0","1.4","1.4","0.0","39"
"NER","Arunachal Pradesh","110","3","1.8","1.2","0.7","53"
"","Assam","1147","104","20.0","12.6","2.2","254"
"","Manipur","117","8","2.0","1.7","0.2","51"
"","Meghalaya","271","19","4.9","3.7","-0.2","55"
"","Mizoram","80","2","1.1","0.8","0.3","27"
"","Nagaland","118","2","2.1","1.3","0.3","40"
"","Tripura","176","24","2.8","-1.5","2.1","104"
