"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6880","0","155.5","81.2","0.5","240"
"","Haryana","7198","0","138.9","105.1","-3.2","119"
"","Rajasthan","9595","0","203.9","51.7","-0.3","217"
"","Delhi","5425","0","113.8","94.9","-1.4","209"
"","UP","12676","1360","278.4","143.8","4.8","686"
"","Uttarakhand","1768","0","26.9","23.7","3.2","231"
"","HP","1248","0","26.6","9.3","2.7","315"
"","J&K","1799","450","39.2","16.1","2.0","311"
"","Chandigarh","295","0","5.5","5.7","0.3","58"
"WR","Chhattisgarh","3140","0","69.8","19.9","0.1","220"
"","Gujarat","14207","0","315.1","72.2","-4.6","402"
"","MP","7255","6","156.9","106.3","-3.2","253"
"","Maharashtra","18757","0","425.9","137.4","3.5","900"
"","Goa","460","0","9.9","7.4","2.3","119"
"","DD","320","0","7.1","6.4","0.6","67"
"","DNH","745","0","16.9","17.1","-0.2","26"
"","Essar steel","524","0","10.9","10.9","0.0","171"
"SR","Andhra Pradesh","7200","0","154.0","17.3","0.8","492"
"","Telangana","6183","0","141.2","79.0","1.3","367"
"","Karnataka","8902","0","186.1","68.2","3.1","343"
"","Kerala","3481","0","69.2","52.7","2.3","253"
"","Tamil Nadu","14224","0","311.8","125.1","6.5","740"
"","Pondy","352","0","7.7","8.1","-0.4","23"
"ER","Bihar","3097","0","62.1","58.4","-0.4","110"
"","DVC","2594","0","59.9","-31.7","-1.4","190"
"","Jharkhand","1043","0","18.1","14.0","-3.2","70"
"","Odisha","3742","0","75.5","27.2","0.5","260"
"","West Bengal","7399","0","146.8","40.6","0.9","210"
"","Sikkim","92","0","1.3","1.1","0.2","25"
"NER","Arunachal Pradesh","118","2","1.8","2.1","-0.2","53"
"","Assam","1420","61","24.1","18.7","1.3","234"
"","Manipur","138","2","1.7","1.7","0.0","39"
"","Meghalaya","273","0","5.2","0.8","0.8","45"
"","Mizoram","82","3","1.2","1.1","0.0","24"
"","Nagaland","113","2","1.6","1.8","-0.3","29"
"","Tripura","237","2","3.9","3.3","0.0","81"
