"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.94","4.12","12.75","17.81","50.42","31.77"
"SR GRID","0.00","2.29","7.36","17.71","27.36","46.46","26.18"
