"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","1.31","9.15","22.58","33.06","55.82","11.12"
"SR GRID","0.00","1.31","9.15","22.58","33.06","55.82","B. Frequency Profile (%)11.12"
