"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","49588","45256","31130","17464","2106","145543"
"Peak Shortage (MW)","3250","503","2025","480","320","6578"
"Energy Met (MU)","1110","1033","728","367","41","3279"
"Hydro Gen(MU)","276","52","61","75","23","487"
"Wind Gen(MU)","6","15","35","----------","----------","55"
